0.1927093,-1.348197,4.042592,0.1541867,-0.6231666,4.174397,0.1403974,-0.0370853,4.240246,0.11895,0.8605162,4.224969,0.2142352,0.7222899,4.273686,0.7688296,0.5643446,4.142966,1.069528,-0.5343836,4.04899,1.164694,-1.416342,3.683735,0.003202386,0.7108334,4.274687,-0.5131722,0.5503552,4.215633,-0.8494322,-0.5646702,4.213767,-1.034294,-1.464423,3.897481,0.5692946,-1.329877,4.051884,0.689868,-2.651616,3.061762,0.7126359,-4.207411,3.350307,0.7414168,-4.660549,2.722405,-0.1468734,-1.36473,4.034206,-0.1637176,-2.472847,2.806296,-0.002589137,-4.03374,3.114339,0.003876349,-4.474359,2.553917,0.1071246,1.170605,4.091319,0.1115569,1.455248,3.490732,0.2531517,1.570377,3.633185,0.4830784,1.486028,4.09683,-0.03350078,1.556986,3.610744,-0.3021998,1.44537,4.067943,
0.1587798,-1.007291,4.150605,0.116173,-0.2722839,4.107915,0.09699824,0.3137672,4.04646,0.06636158,1.194641,3.877529,0.1659796,1.066756,3.942676,0.7219552,0.9134728,3.81389,1.013504,-0.1891299,3.878354,1.110487,-1.122415,3.681408,-0.04424205,1.056279,3.960301,-0.5617377,0.8902772,3.947255,-0.8814986,-0.2088581,4.157931,-1.054208,-1.15672,4.03808,0.5343847,-0.9869093,4.126657,0.6187443,-2.610767,3.819163,0.7111436,-4.041927,4.485884,0.7020197,-4.661911,4.021942,-0.179919,-1.025684,4.172196,-0.1866698,-2.613384,3.711918,0.01470809,-4.014566,4.453745,-0.007492535,-4.614676,4.070306,0.04252708,1.476709,3.693436,0.0267757,1.638315,3.049346,0.1733172,1.777776,3.161635,0.4187909,1.783727,3.624587,-0.1137899,1.762707,3.151857,-0.3666172,1.744919,3.630497,
0.1491418,-0.8183271,4.20809,0.1067297,-0.09107,4.098124,0.08968255,0.4897513,4.001862,0.06369913,1.36506,3.80957,0.1592022,1.240018,3.885105,0.7163283,1.067412,3.79392,1.010243,-0.03189862,3.880116,1.105651,-0.9673034,3.697618,-0.05143395,1.227628,3.887089,-0.5657527,1.056585,3.852988,-0.8998761,-0.034253,4.077658,-1.060048,-0.9864771,3.986125,0.5249708,-0.7956584,4.213058,0.6470285,-2.432955,4.019376,0.6788269,-3.78422,4.837533,0.7171936,-4.430871,4.414586,-0.1897589,-0.8387823,4.203608,-0.1700322,-2.430546,3.7641,-0.002095699,-3.737165,4.666126,-0.001238065,-4.362705,4.326508,0.0512297,1.64208,3.617479,0.07581866,1.821245,2.979016,0.2124086,1.959233,3.10443,0.4263344,1.95537,3.58223,-0.07288514,1.940797,3.075161,-0.3563107,1.906436,3.534772,
0.146105,-0.6998673,4.23983,0.1039754,0.02181763,4.103298,0.08697498,0.6001574,3.997685,0.058674,1.475922,3.81395,0.1543409,1.35062,3.888263,0.7113575,1.178418,3.801193,1.006946,0.07964707,3.863738,1.09447,-0.8506952,3.65984,-0.05595955,1.33763,3.889964,-0.5672079,1.160586,3.852803,-0.9058588,0.06973434,4.061466,-1.066376,-0.8800701,3.960549,0.5213462,-0.6767519,4.246226,0.650366,-2.317117,4.112423,0.6634986,-3.615566,5.008547,0.7164955,-4.2702,4.601791,-0.1922656,-0.7207253,4.23406,-0.1877087,-2.296253,3.747055,-0.008824081,-3.554813,4.70927,-0.01342098,-4.185013,4.380601,0.04557471,1.754317,3.624757,0.07019226,1.960663,2.995552,0.2072417,2.092361,3.126499,0.4213148,2.066961,3.602752,-0.07774211,2.076327,3.096828,-0.3604414,2.023187,3.554184,
0.1388008,-0.5917856,4.265101,0.09668276,0.1264558,4.117828,0.07946871,0.7027635,4.007049,0.0511611,1.578162,3.82937,0.1458731,1.452881,3.904217,0.699392,1.272576,3.818295,0.993379,0.174304,3.855279,1.081772,-0.7495806,3.6313,-0.06400913,1.439193,3.902397,-0.5749655,1.265106,3.861418,-0.9077511,0.1712866,4.051775,-1.063367,-0.7758666,3.935793,0.5130951,-0.5671091,4.278404,0.6609147,-2.200469,4.117129,0.6372414,-3.439421,5.089155,0.7072953,-4.111054,4.71673,-0.1987159,-0.6140515,4.253104,-0.222692,-2.09749,3.53986,-0.03259262,-3.295388,4.570276,-0.03572938,-3.9397,4.273182,0.0401953,1.857355,3.642287,0.0720208,2.078872,3.019832,0.2060129,2.208047,3.155647,0.4132251,2.172527,3.633273,-0.07789979,2.19077,3.121624,-0.3660521,2.124537,3.572698,
0.1379735,-0.5166873,4.27044,0.09515432,0.2006309,4.125309,0.07738545,0.7761222,4.01584,0.04805146,1.651818,3.847948,0.1430338,1.52598,3.920782,0.6943644,1.345226,3.829004,0.9787514,0.245927,3.84013,1.061851,-0.6710233,3.593876,-0.066486,1.512311,3.920027,-0.5772455,1.340585,3.879173,-0.9021242,0.2433448,4.050133,-1.060884,-0.698637,3.912462,0.5116453,-0.4919447,4.282484,0.6730746,-2.112349,4.049181,0.625616,-3.304814,5.072639,0.7009069,-3.98814,4.726216,-0.1989817,-0.5390127,4.259578,-0.270294,-1.90401,3.347399,-0.0588778,-3.071044,4.404425,-0.06616218,-3.720506,4.121949,0.03601171,1.93249,3.664236,0.06435191,2.168014,3.048019,0.19821,2.294297,3.185982,0.4071979,2.248622,3.660963,-0.08528048,2.276781,3.152802,-0.3707801,2.199219,3.602624,
0.1385719,-0.4694727,4.275698,0.09637511,0.2477962,4.136078,0.07923049,0.8227886,4.028853,0.05072276,1.698213,3.866982,0.1463646,1.571719,3.937112,0.6957983,1.39396,3.834651,0.9681114,0.2934438,3.824334,1.038597,-0.6175415,3.558589,-0.06286087,1.559012,3.940323,-0.5736889,1.389486,3.902513,-0.8959585,0.2908067,4.055937,-1.060167,-0.6455333,3.898277,0.5119177,-0.44646,4.281086,0.6724421,-2.049422,3.961059,0.622504,-3.218189,5.007671,0.6919978,-3.905084,4.669897,-0.1980894,-0.4902381,4.270838,-0.3189635,-1.758708,3.23728,-0.0892202,-2.923079,4.289647,-0.1051201,-3.569771,4.003985,0.03644778,1.979587,3.685482,0.05407472,2.230818,3.076222,0.1908672,2.352696,3.214664,0.4082999,2.293756,3.683455,-0.09282887,2.337187,3.186504,-0.3696274,2.249003,3.638786,
0.136095,-0.4173782,4.298265,0.09264923,0.2972931,4.153154,0.07456357,0.8700493,4.040367,0.04624179,1.741961,3.869149,0.1426597,1.616123,3.938573,0.6902349,1.441787,3.827099,0.9621598,0.3434427,3.813831,1.016755,-0.5632735,3.536515,-0.06609897,1.604388,3.946391,-0.579249,1.443765,3.91677,-0.8981367,0.345768,4.065435,-1.056224,-0.58692,3.891934,0.508808,-0.3953141,4.295341,0.6598327,-1.993925,3.965205,0.6311104,-3.159841,5.011292,0.6988544,-3.837975,4.659113,-0.1999958,-0.4372883,4.3009,-0.3607572,-1.673299,3.238823,-0.1101386,-2.843311,4.275479,-0.1443049,-3.481374,3.975708,0.02926803,2.020715,3.68504,0.03661254,2.287127,3.083431,0.1781923,2.403034,3.22146,0.4050881,2.328654,3.6824,-0.1057439,2.392529,3.199664,-0.3727767,2.296769,3.655044,
0.1351772,-0.3891356,4.335633,0.09044001,0.3229402,4.185712,0.07123867,0.8926387,4.064115,0.03999155,1.759357,3.877143,0.1369969,1.635266,3.948001,0.6809247,1.45748,3.830529,0.9468595,0.360195,3.807761,1.00587,-0.5444106,3.531069,-0.0712459,1.623347,3.957693,-0.5820635,1.45918,3.927099,-0.8949242,0.3604993,4.064945,-1.061289,-0.5680763,3.887995,0.5070881,-0.3671193,4.329224,0.6600848,-1.949273,3.94217,0.6392121,-3.113266,4.985812,0.7015653,-3.788038,4.629597,-0.2001904,-0.4090025,4.341413,-0.3964802,-1.588341,3.227276,-0.1318825,-2.759133,4.254622,-0.1710293,-3.392407,3.948745,0.02106829,2.034007,3.688351,0.02599884,2.292606,3.084775,0.166914,2.410675,3.220863,0.3945049,2.343215,3.681337,-0.1164217,2.398451,3.199733,-0.3816446,2.30702,3.655776,
0.1370168,-0.3887572,4.365525,0.09049151,0.3209074,4.211946,0.06967891,0.8876289,4.082613,0.03559078,1.748758,3.87954,0.1332729,1.626406,3.95163,0.6747234,1.448594,3.828767,0.9380304,0.3531294,3.801771,0.999693,-0.5505773,3.529335,-0.07442088,1.614519,3.963722,-0.5828748,1.446625,3.933127,-0.8934319,0.3485452,4.061153,-1.065072,-0.5763409,3.880513,0.5080693,-0.3667758,4.35469,0.6605724,-1.932302,3.917142,0.6497351,-3.091763,4.961232,0.7070238,-3.765346,4.605255,-0.1975767,-0.4085926,4.375294,-0.4190936,-1.552008,3.233639,-0.1430584,-2.722071,4.253854,-0.1849312,-3.352474,3.945706,0.01442576,2.019108,3.686035,0.01508183,2.267992,3.07981,0.1566458,2.387877,3.212823,0.3870054,2.327557,3.671726,-0.1262544,2.375351,3.193912,-0.3877241,2.291031,3.652211,
